graph,algorithm,threads,chunk_size_p0,weight,graph_load_time, total_time_s,iterations,phase0_s,phase1_s,phase2_s,phase3_s
rmat16.sym,omp_half,1,12,693935344.0,0.003080321,0.029281817,6.0,0.002391646,0.023997829,0.00234703,0.0
rmat16.sym,omp_half,1,16,693935344.0,0.003333075,0.030895184,6.0,0.002486529,0.024969737,0.002176412,0.0
rmat16.sym,omp_half,1,20,693935344.0,0.003613128,0.029714898,6.0,0.002392397,0.02446952,0.00234873,0.0
rmat16.sym,omp_half,2,12,693935344.0,0.003195282,0.018303255,6.0,0.002660975,0.012675544,0.001819226,0.0
rmat16.sym,omp_half,2,16,693935344.0,0.003168907,0.017581177,6.0,0.002401861,0.012705713,0.001811596,0.0
rmat16.sym,omp_half,2,20,693935344.0,0.00350094,0.018849456,6.0,0.002404104,0.013747251,0.00179971,0.0
rmat16.sym,omp_half,4,12,693935344.0,0.002912922,0.010627536,6.0,0.001650371,0.00733487,0.001069389,0.0
rmat16.sym,omp_half,4,16,693935344.0,0.003665868,0.01005473,6.0,0.001625139,0.006862485,0.001023111,0.0
rmat16.sym,omp_half,4,20,693935344.0,0.003017545,0.010457221,6.0,0.001502635,0.007431413,0.001008986,0.0
rmat16.sym,omp_half,8,12,693935344.0,0.00339973,0.007783489,6.0,0.00133165,0.004809458,0.000791884,0.0
rmat16.sym,omp_half,8,16,693935344.0,0.003336384,0.007515452,6.0,0.00118046,0.004913719,0.000792468,0.0
rmat16.sym,omp_half,8,20,693935344.0,0.003284404,0.00760136,6.0,0.001205459,0.005012333,0.000806409,0.0
rmat16.sym,omp_half,12,12,693935344.0,0.003457506,0.008312749,6.0,0.001456597,0.005098861,0.001124548,0.0
rmat16.sym,omp_half,12,16,693935344.0,0.003296145,0.009242774,6.0,0.001464522,0.005654408,0.001248773,0.0
rmat16.sym,omp_half,12,20,693935344.0,0.003024975,0.008399096,6.0,0.00130917,0.005018463,0.001047538,0.0
rmat16.sym,omp_half,16,12,693935344.0,0.003278465,0.007923905,6.0,0.001403393,0.00497209,0.00108579,0.0
rmat16.sym,omp_half,16,16,693935344.0,0.003251723,0.009238172,6.0,0.001420981,0.005324744,0.001050789,0.0
rmat16.sym,omp_half,16,20,693935344.0,0.003342219,0.009684624,6.0,0.001567675,0.005453864,0.00118169,0.0
rmat16.sym,omp_intermediate,1,12,693935344.0,0.003078069,0.027307528,6.0,0.000360624,0.023029546,0.001693175,0.001742036
rmat16.sym,omp_intermediate,1,16,693935344.0,0.003111557,0.028490377,6.0,0.000392061,0.023835103,0.00189346,0.001774404
rmat16.sym,omp_intermediate,1,20,693935344.0,0.003511754,0.029367559,6.0,0.000419057,0.024473227,0.001978508,0.001819742
rmat16.sym,omp_intermediate,2,12,693935344.0,0.003170514,0.016777038,6.0,0.000563961,0.013074468,0.001437511,0.001053812
rmat16.sym,omp_intermediate,2,16,693935344.0,0.003084313,0.016645846,6.0,0.000570417,0.013006334,0.001417459,0.001040571
rmat16.sym,omp_intermediate,2,20,693935344.0,0.003049396,0.017104803,6.0,0.000551574,0.013292416,0.001380726,0.001060436
rmat16.sym,omp_intermediate,4,12,693935344.0,0.003611362,0.009936964,6.0,0.00051266,0.007284886,0.000833609,0.000683479
rmat16.sym,omp_intermediate,4,16,693935344.0,0.003165276,0.010596417,6.0,0.000505448,0.007769522,0.000972524,0.000703168
rmat16.sym,omp_intermediate,4,20,693935344.0,0.003528067,0.009765171,6.0,0.000501415,0.007278424,0.000786904,0.000691507
rmat16.sym,omp_intermediate,8,12,693935344.0,0.003298617,0.007784854,6.0,0.000643502,0.005054913,0.000760655,0.000445104
rmat16.sym,omp_intermediate,8,16,693935344.0,0.003155691,0.007469297,6.0,0.000554227,0.005131483,0.000715429,0.000497526
rmat16.sym,omp_intermediate,8,20,693935344.0,0.003357083,0.00720281,6.0,0.000498341,0.004852318,0.00064057,0.000451986
rmat16.sym,omp_intermediate,12,12,693935344.0,0.003297772,0.008805504,6.0,0.000868571,0.005321079,0.000980422,0.000581821
rmat16.sym,omp_intermediate,12,16,693935344.0,0.003434355,0.007874205,6.0,0.000759851,0.005091588,0.000889828,0.000574444
rmat16.sym,omp_intermediate,12,20,693935344.0,0.003398699,0.008241232,6.0,0.000646232,0.005320042,0.000989498,0.000600372
rmat16.sym,omp_intermediate,16,12,693935344.0,0.003174845,0.008422292,6.0,0.000783575,0.005137046,0.000923195,0.000612042
rmat16.sym,omp_intermediate,16,16,693935344.0,0.003241407,0.009033631,6.0,0.000806032,0.005584337,0.001178142,0.000738041
rmat16.sym,omp_intermediate,16,20,693935344.0,0.003269668,0.008906117,6.0,0.000894516,0.005471511,0.001040331,0.000654649
rmat16.sym,serial_half,1,16,693935344.0,0.003081744,0.019743685,0.0,0.0,0.0,0.0,0.0
