graph,algorithm,threads,chunk_size_p0,weight,graph_load_time, total_time_s,iterations,phase0_s,phase1_s,phase2_s,phase3_s
in-2004,omp_intermediate,1,20,15784518,0.047760087, 0.565574368,7,0.014783807,0.471815505,0.036482475,0.027436769
in-2004,omp_intermediate,1,20,15777566,0.047852826, 0.557155263,7,0.014819666,0.463108500,0.036346744,0.028519638
in-2004,omp_half,2,12,15802324,0.048780340, 0.394703860,7,0.097635515,0.228397804,0.054260835,0.000000000
in-2004,omp_half,2,12,15784431,0.047783243, 0.389281985,7,0.088414010,0.231158506,0.055248188,0.000000000
in-2004,omp_half,2,12,15798031,0.048504492, 0.447375690,7,0.148086240,0.228157110,0.056763803,0.000000000
in-2004,omp_half,2,12,15778386,0.047950891, 0.415526218,7,0.114858831,0.229983038,0.056048264,0.000000000
in-2004,omp_half,2,12,15774566,0.048878446, 0.372091244,7,0.074039813,0.228286093,0.055542026,0.000000000
in-2004,omp_half,2,12,15785861,0.048355519, 0.431999117,7,0.133046749,0.229580951,0.055514628,0.000000000
in-2004,omp_half,2,12,15778295,0.047690032, 0.427633737,8,0.112929020,0.242496087,0.057351855,0.000000000
in-2004,omp_half,2,12,15785181,0.048340519, 0.395366705,7,0.096988065,0.228368755,0.055874259,0.000000000
in-2004,omp_half,2,12,15790029,0.047775752, 0.468373906,8,0.153078299,0.242738893,0.057918258,0.000000000
in-2004,omp_intermediate,2,12,15783320,0.048223086, 0.349103354,7,0.042025706,0.234984226,0.043169638,0.015205194
in-2004,omp_intermediate,2,12,15774371,0.048611819, 0.356455302,7,0.044464889,0.235688744,0.046424330,0.015826075
in-2004,omp_intermediate,2,12,15778126,0.047150766, 0.354173464,8,0.045008643,0.250820644,0.027713413,0.015759606
in-2004,omp_intermediate,2,12,15796902,0.048567006, 0.374026199,8,0.044548668,0.252695167,0.046322056,0.015970505
in-2004,omp_intermediate,2,12,15787720,0.047329029, 0.345078893,7,0.038587260,0.234329880,0.042993536,0.014929285
in-2004,omp_intermediate,2,12,15796815,0.048450214, 0.379010081,8,0.051065944,0.250686010,0.047221928,0.015884524
in-2004,omp_intermediate,2,12,15790207,0.047785146, 0.352484189,7,0.039857506,0.237308716,0.045572683,0.015224170
in-2004,omp_intermediate,2,12,15798471,0.051198244, 0.354410775,7,0.042215640,0.236147272,0.047088100,0.015051174
in-2004,omp_intermediate,2,12,15783525,0.048949155, 0.384908620,8,0.048945862,0.255861532,0.050125121,0.015873524
in-2004,omp_half,2,16,15788425,0.048814171, 0.386180268,8,0.075630847,0.242844171,0.053453124,0.000000000
in-2004,omp_half,2,16,15769016,0.048603089, 0.390731627,7,0.095158156,0.228693940,0.052362341,0.000000000
in-2004,omp_half,2,16,15786172,0.048205331, 0.371620683,7,0.077754169,0.227032702,0.053208248,0.000000000
in-2004,omp_half,2,16,15771008,0.047996732, 0.412881418,8,0.103013011,0.241167173,0.054440265,0.000000000
in-2004,omp_half,2,16,15772499,0.047938496, 0.400966433,7,0.103736223,0.231850006,0.051652332,0.000000000
in-2004,omp_half,2,16,15786464,0.047617240, 0.388693728,8,0.072965850,0.247110245,0.053702972,0.000000000
in-2004,omp_half,2,16,15788461,0.049128752, 0.383406272,7,0.088286744,0.228319663,0.052571342,0.000000000
in-2004,omp_half,2,16,15777190,0.048862324, 0.362738925,7,0.076967862,0.230248092,0.040850704,0.000000000
in-2004,omp_half,2,16,15805657,0.048446622, 0.377090391,7,0.082153320,0.227768823,0.052736345,0.000000000
in-2004,omp_intermediate,2,16,15795011,0.048720577, 0.323791041,7,0.025942903,0.235650422,0.033129053,0.014902192
in-2004,omp_intermediate,2,16,15786451,0.048769510, 0.333845826,7,0.029594396,0.233867786,0.040843663,0.015553600
in-2004,omp_intermediate,2,16,15779349,0.048313057, 0.347581039,7,0.037102732,0.233309838,0.047973177,0.014761411
in-2004,omp_intermediate,2,16,15789860,0.048107299, 0.337733205,7,0.033195408,0.233664839,0.041751394,0.015225488
in-2004,omp_intermediate,2,16,15800895,0.048854783, 0.343178029,7,0.038399733,0.234727888,0.041330200,0.014841800
in-2004,omp_intermediate,2,16,15773403,0.048326501, 0.348378825,7,0.037869943,0.236397358,0.043877093,0.016009609
in-2004,omp_intermediate,2,16,15791479,0.048102852, 0.335893821,7,0.032072811,0.232193004,0.041948084,0.015276322
in-2004,omp_intermediate,2,16,15774787,0.048616027, 0.339827431,7,0.030763131,0.233409277,0.047210914,0.014789982
in-2004,omp_intermediate,2,16,15787753,0.048526684, 0.336844658,7,0.034346471,0.231681398,0.041608791,0.015328990
in-2004,omp_half,2,20,15793003,0.048613212, 0.321591748,7,0.031141054,0.227095157,0.049105836,0.000000000
in-2004,omp_half,2,20,15790504,0.048221667, 0.339151951,7,0.048105212,0.228688231,0.047145309,0.000000000
in-2004,omp_half,2,20,15787098,0.046959219, 0.338438329,8,0.039024439,0.244223998,0.040319967,0.000000000
in-2004,omp_half,2,20,15789695,0.047873038, 0.320493749,7,0.030356633,0.229518570,0.046297032,0.000000000
in-2004,omp_half,2,20,15803808,0.047983510, 0.340662355,8,0.036851113,0.240780827,0.049203617,0.000000000
in-2004,omp_half,2,20,15785855,0.048461984, 0.328988615,7,0.037336737,0.228653182,0.048323497,0.000000000
